layer,accuracy,precision,recall,f1,auroc
20,0.7268041237113402,0.6506849315068494,0.979381443298969,0.7818930041152263,0.9384631735572323
21,0.5,0.5,1.0,0.6666666666666666,0.7678818152832395
22,0.5103092783505154,0.5052083333333334,1.0,0.671280276816609,0.7538526942289298
23,0.5309278350515464,0.5159574468085106,1.0,0.6807017543859649,0.8398342012966309
24,0.5051546391752577,0.5025906735751295,1.0,0.6689655172413793,0.8252736741417792
25,0.5,0.5,1.0,0.6666666666666666,0.7153788925496865
26,0.5,0.5,1.0,0.6666666666666666,0.7299394197045382
