layer,accuracy,precision,recall,f1,auroc
20,0.5,0.5,1.0,0.6666666666666666,0.9651397598044426
21,0.5,0.5,1.0,0.6666666666666666,0.9523860133914337
22,0.5103092783505154,1.0,0.020618556701030927,0.04040404040404041,0.9540865129131683
23,0.5257731958762887,1.0,0.05154639175257732,0.09803921568627451,0.9329365501115953
24,0.5051546391752577,1.0,0.010309278350515464,0.02040816326530612,0.9433521096822192
25,0.5,0.0,0.0,0.0,0.9227335529811883
26,0.5,0.0,0.0,0.0,0.8981825911361463
